,bot,shoes
N07275,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3511139.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3501359.jpg
N03882,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2454648.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2453798.jpg
N07790,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3699879.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3448999.jpg
N00873,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2563588.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2584368.jpg
N04762,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2950458.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2828388.jpg
N00215,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2639098.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2551278.jpg
N11652,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3850931.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3926511.jpg
N09709,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3233419.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3227529.jpg
N10432,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3947731.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3931381.jpg
N08950,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3378149.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3654889.jpg
N10225,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4021401.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3270599.jpg
N00788,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2605068.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2544988.jpg
N02533,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2596328.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2747108.jpg
N08097,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3707879.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3553549.jpg
N14581,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3949351.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3939881.jpg
N11443,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3910921.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4170011.jpg
N03328,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2476788.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2477988.jpg
N14320,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4032561.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4017361.jpg
N08740,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3735569.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3545239.jpg
N02282,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2564518.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2598158.jpg
N11647,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3851181.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3965191.jpg
N05351,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3428549.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3356089.jpg
N06456,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3714609.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3749579.jpg
N02863,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2616478.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2453738.jpg
N09049,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3599069.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3356119.jpg
N07473,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3455869.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3481699.jpg
N09026,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3791089.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3736799.jpg
N02930,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2563578.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2954888.jpg
N04645,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3023698.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3018228.jpg
N08149,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3801309.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3467629.jpg
N02008,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2793908.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2545338.jpg
N03977,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2513208.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2486748.jpg
N01226,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2794448.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2794518.jpg
N02473,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2553238.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2574598.jpg
N01596,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2923558.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2924588.jpg
N07052,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3377919.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3381109.jpg
N07933,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3582009.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3434859.jpg
N08175,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3581719.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3400969.jpg
N03163,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2634468.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2661718.jpg
N00295,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2492958.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2493868.jpg
N03523,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2596278.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2545088.jpg
N04292,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3002728.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2908698.jpg
N14432,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4359171.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4365991.jpg
N06402,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3669739.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3408909.jpg
N10616,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4104231.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3991801.jpg
N16475,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3966781.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3917081.jpg
N14577,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3949361.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4429741.jpg
N09823,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3240299.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3240369.jpg
N08431,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3710649.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3414199.jpg
N03513,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2707768.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2550998.jpg
N02490,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2662708.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2712368.jpg
N06637,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3519789.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3530159.jpg
N07581,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3423569.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3677819.jpg
N10531,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4154141.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3992091.jpg
N02462,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2548388.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2779008.jpg
N04846,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2476748.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2803688.jpg
N14799,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4096841.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4098301.jpg
N06672,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3463029.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3356029.jpg
N04448,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3000598.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2889458.jpg
N10778,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3927581.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3970121.jpg
N01845,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3167889.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3167899.jpg
N03684,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2605758.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2430468.jpg
N07811,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3539859.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3509389.jpg
N07901,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3353169.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3353569.jpg
N04511,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2938728.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2948598.jpg
N14221,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4034711.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4085251.jpg
N00303,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2758118.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2755638.jpg
N09909,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3947661.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3931491.jpg
N08029,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3596129.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3356319.jpg
N01622,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3051338.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3066458.jpg
N06750,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3735449.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3448519.jpg
N05749,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3362669.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3356119.jpg
N03741,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2490368.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2512778.jpg
N01905,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2746018.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2745818.jpg
N10560,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3930041.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4017861.jpg
N02188,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2512448.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2749498.jpg
N01017,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2666348.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2705578.jpg
N00140,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2605708.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2718868.jpg
N03010,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2515148.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2643748.jpg
N06861,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3435289.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3552409.jpg
N00713,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2670318.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2537898.jpg
N08152,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4340081.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3691629.jpg
N11053,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4156381.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4646181.jpg
N08074,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3762659.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3777469.jpg
N11608,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3995131.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3974751.jpg
N07858,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3365689.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3383939.jpg
N00993,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2538458.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2461638.jpg
N05947,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3486379.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3481379.jpg
N02705,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2797818.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2551058.jpg
N00456,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2511878.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2519658.jpg
N11266,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4436221.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3994361.jpg
N01040,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2793918.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2821248.jpg
N07008,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3362679.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3365009.jpg
N07659,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3424839.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3381979.jpg
N00587,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2753598.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2577478.jpg
N10438,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3947661.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3931471.jpg
N05339,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2884368.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2922318.jpg
N06147,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3350149.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3302559.jpg
N09945,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3941061.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/4017521.jpg
N05765,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3324489.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3434859.jpg
N04950,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2762648.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2513918.jpg
N07421,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3463029.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3761539.jpg
N05022,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2944318.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2784928.jpg
N04881,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2893858.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2747918.jpg
N06336,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3621989.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3567019.jpg
N15086,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4013891.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3903451.jpg
N10852,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3836841.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3987661.jpg
N04420,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2932458.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2922388.jpg
N02283,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2576488.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2524378.jpg
N04239,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2804978.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2948258.jpg
N02756,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2748288.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2596848.jpg
N09052,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3449019.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3356729.jpg
N05550,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3637609.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3434339.jpg
N02875,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2794278.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2611388.jpg
N06449,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3713649.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3355939.jpg
N01945,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2723988.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2860628.jpg
N06387,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3435629.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3399489.jpg
N04616,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2960138.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2848668.jpg
N05015,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2519968.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2805788.jpg
N06467,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3783289.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3356029.jpg
N08939,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3599609.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3450089.jpg
N05759,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3396299.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3434209.jpg
N06949,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3384879.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3429939.jpg
N00121,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2630208.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2640248.jpg
N09024,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3455789.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3420769.jpg
N08252,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3729749.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3359249.jpg
N08776,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3578579.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3356189.jpg
N09544,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/4251771.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3576939.jpg
N09255,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3487349.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3401029.jpg
N03795,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2553228.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2464768.jpg
N10528,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3906641.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3917941.jpg
N11614,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/3991651.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/3974751.jpg
N04617,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/bottom/2753728.jpg,/content/drive/MyDrive/Colab_Notebooks/RecSys/items/recs/shoes/2878318.jpg
